stemming,keywords
pupus film cerita juang cinta pupus cindy donita gadis lampung mahasiswa universitas trisakti jalan kuliah cindy jalan ospek tugas senior cari senior milik tanggal ulang dengan cindy bingung kenal senior ancam hukum senior cindy kalang kabut akal cindy data mahasiswa urus administrasi pustaka cari nama milik tanggal ulang panji marcell chandrawinata sayang panji angkuh suka raya ulang cindy putar otak hukum cindy mandi sungai panji dewa selamat polos cantik cindy lampung cindy hati hati pria pria jakarta cindy usaha mandiri takut ingat tipu pria cindy cantik hati milik gemar jelma bunga harum rubung lebah kumbang sekian laki laki dekat bayang panji hantu cindy panji perhati peduli cindy nyaman panji sayang panji tinggal cindy cindy puncak bahagia panji panas manasi cindy perempuan cindy panji misteri cindy siksa penasaran cinta cengkeram belah tangan sahabat sahabat saran cindy lupa panji terima puguh pacar puguh hati luluh hati cindy cindy terima cinta puguh cindy jalan puguh panji sinkronisasi cindy penasaran cinta pupus cindy kejar panji,"['cindy', 'panji', 'puguh', 'senior', 'pupus', 'hati', 'cindy cindy', 'cindy jalan', 'tanggal ulang', 'cindy panji']"
film indonesia judul midnight film cerita sahabat nama gofar gofar hilman guntur guntur triyoga gofar guntur profesi siar radio acara program malam midnight show live acara siar radio ganggu hadir sosok awas studio siar radio gedung kantor produksi rumah ada casting guntur tampak hantu casting buat takut,"['guntur', 'siar radio', 'radio', 'siar', 'acara', 'live', 'profesi siar', 'buat takut', 'program', 'ganggu hadir']"
antologi 6 cerita horor indonesia hantu zombie serangga bunuh kanibal,"['horor indonesia', 'zombie', 'antologi', 'horor', 'hantu', 'indonesia', 'bunuh', 'cerita', '16', '15']"
lando kecewa tekan tunang tinggal kalin pindah jakarta orang tua tinggal tugas tiket busway lando sengaja ambil foto wajah kalin,"['lando', 'kalin', 'tinggal tugas', 'wajah kalin', 'tugas tiket', 'tiket busway', 'sengaja ambil', 'lando sengaja', 'kalin pindah', 'busway lando']"
randu reuben elishama hadju dinar jill gladys senang dinar kandung anak empat bahagia perlahan lenyap cewek paruh baya sukma,"['dinar', 'senang dinar', 'gladys senang', 'randu reuben', 'bahagia perlahan', 'baya sukma', 'dinar jill', 'reuben elishama', 'reuben', 'dinar kandung']"
ipang vino g bastian nugi herjunot ali sahabat suka sekolah suka main musik cita cita musisi rock n roll bolos sekolah senang senang toko sandra nadine chandrawinata,"['cita', 'senang', 'suka', 'sekolah senang', 'nadine chandrawinata', 'bolos sekolah', 'bolos', 'main musik', 'herjunot ali', 'herjunot']"
kisah jalan gay sekolah tengah umur 32 orang orang ubah ubah adaptasi tahan hidup peristiwa hidup orang orang temu bentuk hidup takdir kisah manusia ubah cari bahagia juang tumbuh tempur sepi,"['orang', 'ubah', 'orang orang', 'hidup', 'takdir kisah', 'tengah umur', 'kisah manusia', 'juang tumbuh', 'jalan gay', 'tempur sepi']"
rayu arwah penasaran kisah pria nama boby alami patah hati kasih cinta tinggal boby tinggal alas apa boby pikir konfigurasi ria lang jenjang serius nikah angan boby langsung luntuh lantah ria hilang hidup boby langsung jatuh jurang patah hati rasa sakit hati dalam boby hilang semangat hidup ria tuju hidup semenjak pergi ria boby sendiri murung dokter periksa boby vonis boby kena depresi berat adik boby tega kakak tenggelam cari boby milik semangat hidup temu jalan buntu adik boby nama ana saran boby terapi tulis boby tulis kenang ria tulis boby coba saran adik boby kenang ria momen kali temu teman jatuh cinta pasang kasih kenang boby urai tulis sembuh kenang boby jatuh depresi depresi boby kali halusinasi sosok perempuan datang mana sosok perempuan keri boby anggap sosok hasil cipta halusinasi ganggu sosok teror sosok akan pisah boby boby beda halusinasi nyata,"['boby', 'ria', 'adik boby', 'sosok', 'kenang', 'halusinasi', 'tulis', 'depresi', 'tulis boby', 'kenang ria']"
peristiwa atambua ronaldo bautista 47 th fajar sopir bus antarkota joao anak usia bas pisah ibu referendum timor timur 10 joao ayah senang rumah nikia dos santos gadis kupang atambua kakek tinggal joao tarik nikia asa mabuk kerja ronaldo pecat masuk penjara bentrok rumah bilar nikia kupang joao usaha cinta kejam joao pukul usaha uang bebas ayah cari nikia kupang ronaldo pulang rumah kosong kamar anak temu kaset kaset isi suara dengar joao dengar kaset ronaldo sadar rasa hilang anak kupang joao temu nyata hidup nikia tragis ronaldo joao nikia gulat pedih luka luka salah lat,"['joao', 'nikia', 'ronaldo', 'kupang', 'kaset', 'kupang joao', 'nikia kupang', 'atambua', 'luka', 'dengar']"
main bintang tim sepak bola nasional muda dapat beban arah letak pundak muda,"['tim sepak', 'bintang tim', 'beban', 'muda', 'sepak bola', 'sepak', 'bola', 'arah', 'nasional', 'letak']"
cahaya raihaanun jalan jakarta indonesia cari ayah lacur pria,"['jalan jakarta', 'indonesia cari', 'cari ayah', 'raihaanun', 'cahaya raihaanun', 'jakarta indonesia', 'cahaya', 'lacur', 'pria', 'jakarta']"
g30spki singkat gera 30 september gera kudeta politik indonesia partai komunis indonesia pki akibat enam jenderal perwira culik bunuh,"['gera', 'kudeta politik', '30 september', 'pki', 'kudeta', 'september', 'partai', 'jenderal', 'indonesia', 'perwira']"
asmara jamie aditya pria untung meni ana wulandari luna maya cantik anak tunggal usaha travel kaya jakarta serahi usaha mertua waris bentang mata sial setia asmara dasar pria supel mudah tarik hati wanita kali temu ana dwiyana aura kasih seksi pesona kali kali ana dwiyana aku hamil asmara tanggung adik kolonel tega buat kejam orang ganggu keluarga lain ana wulandari hamil keluarga sambut suka cita hadiah asmara buat usaha ana dwiyana sabar tunggu ancam asmara memberitahu istri asmara selingkuh dengan asmara panik takut sewa jasa bakri bunuh bayar meng hilang ana dwiyana panik asmara kabur kota hilang ungsi temu preman penjara cerah preman aman penjara orang sentuh asmara ide cemerlang masuk penjara asmara cari gara gara masuk penjara bosan balas dendam dasar cerdik asmara bisnis penjara favorit napi,"['asmara', 'ana', 'dwiyana', 'ana dwiyana', 'penjara', 'ana wulandari', 'wulandari', 'preman', 'kali', 'masuk penjara']"
desta lahir sanak saudara bahagia bahagia sanak saudara tahan kirim ilmu hitam sebab wafat orang tua desta tumbuh sendiri penuh,"['desta', 'sanak', 'sanak saudara', 'bahagia', 'saudara', 'sendiri penuh', 'tahan kirim', 'tumbuh sendiri', 'tua desta', 'kirim ilmu']"
maryam muslim jebak ritual agama idap autisme alami tekan batin sulit tangan tekan sama,"['tekan', 'alami tekan', 'maryam', 'batin', 'ritual', 'muslim', 'idap', 'agama', 'sama', 'jebak']"
nenek rewel usia 70 keluarga kirim panti jompo sedih sedih dalam misterius tampil fisik usia 20,"['sedih', 'usia', 'sedih dalam', 'keluarga kirim', 'usia 20', '70', 'panti jompo', 'jompo', 'fisik', 'panti']"
si kabayan didi petet santri pesantren dekat nyi iteung nike ardilla anak tunggal pimpin pesantren ajengan usaha bantu anak jin ganggu sahabat tampak sena utoyo sahabat ajengan cokro moortri purnomo balas budi terima iteung sekolah iain yogya iteung pergi kabayan sepi yogya iteung paksa gaul akrab jerry regi regustaninda keponakan bu cokro yetti syarifah harap jodoh anak cokro budiman jef elva koswara ajar pesantren kabayan jerry candu narkotik berangkat kabayan yogya iteung jual sindikat narkotik bantu anak jin pacar anak jin kraton yogya kabayan hasil selamat iteung,"['iteung', 'kabayan', 'yogya', 'anak jin', 'yogya iteung', 'jin', 'cokro', 'pesantren', 'bantu anak', 'ajengan']"
cakra buana film drama musikal sunda cerita hidup cakra cakra buana cerita jalan liku roda hidup manusia manusia hindar,"['cakra', 'manusia', 'sunda', 'roda', 'hidup manusia', 'cerita jalan', 'film drama', 'liku', 'cerita hidup', 'cerita']"
kakak adik rossa emily jebak konflik sikap egois keras kepala milik emily rossa lepas kendali usir adik kandung rumah emily pergi bogor temu tante rossa temu emily malam tabrak bingung rossa cerita jadi sahabat tari taruh curiga emily bawa pergi kereta hantu percaya rossa ikut aja tari temu bobby orang jalan situs dunia gaib obsesi kereta hantu konon kasih bobby tinggal tragis akibat kereta hantu bobby ajak dody peggy kereta hantu bantu ki anom paranormal stasiun manggarai ritual muncul kereta hantu peristiwa keri kereta hantu selamat berkat bantu ki anom kereta hantu teror ikut satu sosok hantu keri orang bunuh rossa alami tampak rossa paksa tari temu bobby bobby bantu rossa cari emily hilang kereta hantu bantu ki anom,"['rossa', 'kereta', 'bobby', 'hantu', 'anom', 'ki', 'hantu bantu', 'tari', 'bantu', 'keri']"
personel tarix jabrix tamat sekolah tengah kuliah universitas pisah sepakat kuliah jakarta,"['kuliah', 'personel', 'tarix jabrix', 'tarix', 'jabrix', 'kuliah jakarta', 'tamat', 'sepakat', 'sekolah tengah', 'universitas']"
marita cendrawasih mahasiswi tingkat jurus sastra cina jodoh orang tua arsana dipayana lulus amerika serikat hubung erat susanto orang tua marita hutang budi orang tua arsana peristiwa bal arsana sifat arsana undang simpati celaka pantai konflik marita arsana jalan nal bob ridwan mahasiswa tekun hobi selancar kerja kuliah kenal lanjut susanto arsana senang nekat marita tanggap bob jalan lurus jalan itu buka susanto bob suami putri pertama hamil bantu,"['orang tua', 'tua', 'jalan', 'orang', 'itu', 'cendrawasih', 'undang simpati', 'hubung erat', 'lurus', 'tanggap']"
dono abimana aryasatya kasino vino g bastian indro tora sudiro aksi hiruk pikuk kota jakarta main peran kelompok pasang lembaga swasta chips great way atas sosial semangat layan masyarakat timbul tindak konyol lucu,"['indro tora', 'jakarta main', 'lembaga', 'pikuk', 'konyol lucu', 'abimana', 'aryasatya', 'abimana aryasatya', 'swasta', 'konyol']"
pria milik sama tukang selingkuh hormat wanita hidup ubah temu wanita kutuk perilaku cari tebus bawa nyata bayang,"['bawa nyata', 'tebus bawa', 'perilaku cari', 'tukang selingkuh', 'cari tebus', 'selingkuh hormat', 'hormat wanita', 'kutuk perilaku', 'sama tukang', 'pria milik']"
lolos intimidasi iblis wanita muda hantu pandang wajar ancam nanti teman teman ancam sosok gelap bangkit renggut nyawa,"['ancam', 'muda hantu', 'sosok gelap', 'teman ancam', 'nanti teman', 'iblis wanita', 'gelap bangkit', 'bangkit renggut', 'ancam sosok', 'renggut nyawa']"
sahabat dono casino indro percaya buka restoran berkat piawai dono masak,"['dono', 'casino', 'masak', 'restoran', 'indro', 'berkat', 'buka', 'percaya', 'sahabat', '17']"
dokumenter catat hari alam singkat kota tampere kota merah cerita sejarah kota industri kacamata datang asal indonesia,"['kota', 'kacamata datang', 'kacamata', 'industri', 'catat', 'sejarah', 'singkat', 'dokumenter', 'merah', 'asal']"
renny basuki arnaz wanita muda mantan juara judo mati ayah coba rawat keluarga miskin adik laki laki diagnosis sakit mati bayar biaya operasi indra prima manajer gulat profesional tawar renny teman mia ana suarkom gabung rombong gulat perempuan tuju renny tuju karir gulat,"['renny', 'gulat', 'laki', 'tuju', 'miskin adik', 'gabung rombong', 'diagnosis sakit', 'laki diagnosis', 'suarkom gabung', 'suarkom']"
kejar mas mas cerita shanaz poppy sovia remaja berontak sang ayah tinggal shahnaz salah mati ayah sang cocok runcing puncak ibu meni ketidaksetujuan shahnaz putus ibu sebab tengkar ibu,"['shahnaz', 'ibu', 'mas', 'shahnaz salah', 'shahnaz putus', 'putus ibu', 'remaja berontak', 'runcing puncak', 'runcing', 'meni ketidaksetujuan']"
fatima rela ganti putri perkosa serdadu jepang ratus cewek fatima kirim malaya muas nafsu serdadu tara malaya fatima nal takashi jabat jepang hati jatuh cinta cinta takashi sia sia fatima pilih bantu juang tanah malaya,"['fatima', 'malaya', 'takashi', 'serdadu', 'sia', 'jepang', 'malaya muas', 'jabat jepang', 'hati jatuh', 'nal takashi']"
yodi cerita kutu kait film horor jelangkung dengar tonton film,"['tonton film', 'jelangkung', 'film horor', 'kait', 'film', 'horor', 'tonton', 'kutu', 'dengar', 'cerita']"
indonesia abad 16 wiro sableng murid pendekar misterius nama sinto gendeng misi guru jatuh mahesa birawa mantan murid khianat,"['murid', 'mahesa birawa', 'nama sinto', '16 wiro', 'sinto gendeng', 'sinto', 'sableng', 'wiro sableng', 'wiro', 'mantan murid']"
sukar cerita film kesan kesan cerita kisah atur linier kisah tangkap serpih serpih dialog rentet gambar tonjol jalan jiwa tokoh kesan kuno modern budaya jawa solo ilalang norman wibowo bekas luka cinta ibu keras ayah tusuk jarum kawat bekas luka bawa dewasa ajar musikus tua kraton waluyo ki soetarman partitur naskah cipta sepele jatuh cinta istri guru ratna paquita gadis cari hubung hubung hasil bahagia,"['kesan', 'serpih', 'bekas', 'luka', 'ratna paquita', 'hubung hasil', 'tonjol jalan', 'kesan kuno', 'tangkap serpih', 'partitur']"
kasihan sule ayah tani kaya pas pas jatuh miskin gara gara gagal lurah sinting paksa sule jakarta bantu uak salim adik ibu konon kaya eh bantu dapat kejar kejar tangkap polisi gara gara kaki tangan preman buron polisi rumah datang sule milik uak salim kontrak orang si preman buron,"['gara', 'sule', 'pas', 'salim', 'buron', 'preman', 'gara gara', 'polisi', 'kejar', 'kaya']"
anak hidup mimpi ayah manusia ibu siluman ular putih anak maki pukul lari cari hukum sang lari sesat masuk hutan jatuh kumpul ekor monyet,"['lari', 'hidup mimpi', 'masuk hutan', 'anak hidup', 'mimpi ayah', 'maki', 'siluman', 'kumpul ekor', 'monyet', 'ular']"
fatima rela ganti putri perkosa serdadu jepang ratus wanita fatima kirim malaya muas nafsu serdadu tara malaya fatima nal takashi jabat jepang hati jatuh cinta cinta takashi sia sia fatima pilih bantu juang tanah malaya,"['fatima', 'malaya', 'takashi', 'serdadu', 'sia', 'jepang', 'takashi sia', 'takashi jabat', 'juang tanah', 'perkosa serdadu']"
pagi tenang januari 2016 genting cekam serang bom jalan mh thamrin jakarta polisi nama ardi ario bayu satu polisi buru laku bom polisi lintas nama firman ade firman hakim bantu aman warga baku tembak hindar salah korban office boy nama anas ence bagus beli pesan makan siang korban luka dessy ardina rasti mitha hana malas karyawati angkut kerja ardi firman segenap jajar unit anti rawan nyawa aman benteng ledak bom 22 menit laku hasil ringkus peristiwa ubah eksistensi orang,"['firman', 'bom', 'ardi', 'polisi', 'aman', 'laku', 'nama', 'korban', 'ringkus', 'ardina']"
aliza shandy aulia gadis usia 17 hidup rumah tangga kaya harmonis rutinitas sekolah sahabat karib mitha acha septriasa hang teman teman beda hidup nikah kakak rio mischa chandrawinata langsung minggu aliza kuliah negeri timbang ayah onky alexander ibu sari nila hamil anak tiga,"['aliza', '17 hidup', 'rio mischa', 'aliza shandy', 'sekolah sahabat', 'timbang ayah', 'kakak rio', 'nikah kakak', 'minggu aliza', 'sari nila']"
ayah fatma tewas tembak portugis fatma fatma temu jaka swara anak haji abdullah anak akrab abdullah buah kalung kalung fatma kalung bintang jaka abdullah libat bentrok kelompok lawan portugis pimpin portugis marah anak buah kalah abdullah esok hari abdullah serang orang orang portugis abdullah istri tewas tembak john da costa fatma bawa kelompok jajah jaka jauh saksi rumah bakar fatma jadi tari jaipong markas portugis jaka tempa ilmu bela garuda putih guru dewasa jaka perintah guru embara tegak amar ruf nahi munkar jalan jaka saksi perempuan kereta kendali kuda jaka lari tolong perempuan fatma temu kelompok john da costa jaka hasil bunuh john lari tembak kaki portugis temu jaka umpan fatma jaka sembunyi jaka suruh paksa tega kawan saksi siksa mandor jaka pukul mandor buat jaka simon anak john simon tantang jaka tarung lawan jago jago silat minggu jaka masuk penjara makan tarung orang lolos saring tarung jaka salah serta penjara tarung tenaga hasil lepas tangan belenggu langsung lari arena tarung jaka menang suasana kacau simon hendak bakuhantam simon cs rakyat tarung lawan jaka hasil kalah simon menang sambut gegap gempita rakyat jajah,"['jaka', 'fatma', 'abdullah', 'portugis', 'simon', 'tarung', 'john', 'kalung', 'tembak', 'john da']"
dewi jerman temu edo diskotik komunikasi edo cinta dewi dewi pilih rony sahabat karib edo,"['edo', 'dewi', 'temu edo', 'pilih rony', 'komunikasi edo', 'jerman temu', 'edo cinta', 'dewi pilih', 'dewi dewi', 'cinta dewi']"
tinggal nenek nadine natasha wilona waris losmen mekar jiwo solo nadine adik naya nicole rossi paksa pindah solo kelola losmen eyang marni jajang c noer pesan losmen tutup jual orangtua nadine tinggal akibat celaka mobil losmen sepi milik kamar kosong buka mana kunci simpan losmen nadine alami jadi aneh nadine jadi kamar larang nadine nekad buka kamar larang larang mbok girah ingrid widjanarko rahmat slamet ambar pegawai percaya eyang marni kamar temu lukis perempuan turun cina boneka nini thowok jelangkung perempuan milik losmen mekar jiwo nyonya oey gesata stella perempuan lukis teror mistis nadine cari puluh silam nadine temu jawab urus selesai nyonya oey hidup,"['nadine', 'losmen', 'kamar', 'nyonya oey', 'mekar jiwo', 'losmen mekar', 'kamar larang', 'jiwo', 'eyang marni', 'larang']"
